0.23565,
0.3149,
0.1965,
0.03705,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05343,
0.19931,
0.31597,
0.41627,
0.22909,
0.51642,
0.35399,
0.17427,
0.17809,
0.11411,
0.12322,
0.03648,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06284,
0.22921,
0.45417,
0.57905,
0.61817,
0.66994,
0.83599,
0.75396,
0.64103,
0.44997,
0.2212,
0.03891,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.04628,
0.16663,
0.34588,
0.42019,
0.21675,
0.70804,
0.57524,
0.48488,
0.46028,
0.37949,
0.11228,
0.03209,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.04552,
0.1878,
0.32812,
0.34426,
0.20874,
0.39053,
0.20852,
0.28149,
0.35686,
0.22828,
0.13938,
0.03601,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05873,
0.18925,
0.33443,
0.49076,
0.79794,
0.88424,
0.8797,
0.76385,
0.62187,
0.41165,
0.17372,
0.03176,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05654,
0.21898,
0.39221,
0.63181,
0.66187,
0.37068,
0.37487,
0.34967,
0.18961,
0.19966,
0.06501,
0.02527,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.03268,
0.14894,
0.31714,
0.31086,
0.22086,
0.32641,
0.30129,
0.26252,
0.40856,
0.26997,
0.10551,
0.00981,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05623,
0.21189,
0.38651,
0.55016,
0.53792,
0.55647,
0.58786,
0.426,
0.44558,
0.24918,
0.06878,
0.01637,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05551,
0.21367,
0.40872,
0.54942,
0.68209,
0.74599,
0.69089,
0.46631,
0.48012,
0.23032,
0.07952,
0.01186,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.03682,
0.14298,
0.3362,
0.48899,
0.67823,
0.75463,
0.524,
0.60824,
0.33198,
0.27831,
0.14905,
0.01856,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.04156,
0.13873,
0.25984,
0.30931,
0.4112,
0.65009,
0.76319,
0.67748,
0.55252,
0.33557,
0.18766,
0.03124,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06131,
0.21933,
0.445,
0.55709,
0.54274,
0.63134,
0.73527,
0.61488,
0.49152,
0.37586,
0.20498,
0.02802,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0538,
0.21621,
0.35154,
0.5196,
0.71748,
0.55398,
0.81713,
0.77303,
0.59077,
0.36902,
0.17043,
0.03171,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06652,
0.25157,
0.47275,
0.68071,
0.8049,
0.87474,
0.78693,
0.74211,
0.53278,
0.25137,
0.17618,
0.02467,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06018,
0.21941,
0.31537,
0.57624,
0.5943,
0.60183,
0.79578,
0.44807,
0.34654,
0.21528,
0.04649,
0.00796,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05022,
0.1781,
0.3323,
0.38637,
0.64886,
0.60879,
0.60345,
0.58786,
0.38578,
0.24342,
0.13773,
0.0163,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.04648,
0.16501,
0.36321,
0.29451,
0.27912,
0.51089,
0.56118,
0.62316,
0.44551,
0.20672,
0.11645,
0.02127,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05922,
0.19393,
0.44162,
0.61953,
0.68887,
0.71423,
0.74119,
0.60959,
0.59063,
0.39529,
0.18959,
0.03059,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06199,
0.22364,
0.44708,
0.57813,
0.53946,
0.70562,
0.70973,
0.5715,
0.50796,
0.40652,
0.17582,
0.0283,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06659,
0.23261,
0.35497,
0.52121,
0.77469,
0.71186,
0.7375,
0.6379,
0.53218,
0.37586,
0.15915,
0.02636,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07006,
0.24969,
0.38682,
0.55276,
0.68595,
0.7546,
0.70437,
0.67825,
0.47674,
0.35758,
0.17191,
0.02701,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06468,
0.24702,
0.45161,
0.60106,
0.73254,
0.54068,
0.73046,
0.66347,
0.54774,
0.26625,
0.1922,
0.02476,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06052,
0.24232,
0.42271,
0.56879,
0.7337,
0.82181,
0.81131,
0.78032,
0.61993,
0.43088,
0.20986,
0.02895,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07315,
0.2369,
0.4508,
0.45532,
0.43011,
0.68577,
0.66402,
0.63083,
0.47486,
0.41073,
0.19094,
0.02587,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07409,
0.26363,
0.42389,
0.5925,
0.79091,
0.85798,
0.78079,
0.7258,
0.59938,
0.33245,
0.21098,
0.02874,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07478,
0.25345,
0.4701,
0.63831,
0.76347,
0.81475,
0.80678,
0.66625,
0.49586,
0.25526,
0.16555,
0.02197,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06018,
0.2133,
0.34636,
0.5504,
0.63102,
0.71284,
0.63674,
0.62579,
0.40468,
0.35406,
0.17968,
0.02464,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05751,
0.25801,
0.44236,
0.63144,
0.83053,
0.82565,
0.76312,
0.71048,
0.60096,
0.36071,
0.1838,
0.02157,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0661,
0.23389,
0.3944,
0.63859,
0.65514,
0.73708,
0.57929,
0.60626,
0.52313,
0.33982,
0.18839,
0.0246,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0572,
0.22574,
0.37109,
0.53598,
0.71152,
0.59366,
0.56118,
0.50516,
0.44411,
0.34171,
0.17681,
0.02232,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08108,
0.24537,
0.48628,
0.64898,
0.79849,
0.77289,
0.85751,
0.786,
0.49374,
0.32928,
0.15843,
0.02248,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07437,
0.22483,
0.39349,
0.55055,
0.73945,
0.70791,
0.64357,
0.59894,
0.53324,
0.3261,
0.17288,
0.02279,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07385,
0.18118,
0.38669,
0.50487,
0.65237,
0.66961,
0.76755,
0.748,
0.5622,
0.3664,
0.20226,
0.02305,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08254,
0.28538,
0.49246,
0.6357,
0.80105,
0.89014,
0.84104,
0.74133,
0.5067,
0.35578,
0.18737,
0.02267,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08317,
0.27638,
0.48585,
0.47316,
0.56989,
0.70838,
0.67067,
0.77207,
0.40143,
0.35264,
0.1641,
0.02174,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0862,
0.28762,
0.44719,
0.63979,
0.76885,
0.84777,
0.88464,
0.79577,
0.62517,
0.43056,
0.20786,
0.02323,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0718,
0.25713,
0.43733,
0.60904,
0.71002,
0.63803,
0.65815,
0.47397,
0.37243,
0.25238,
0.13664,
0.01843,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07012,
0.27597,
0.46691,
0.56215,
0.60289,
0.73024,
0.65827,
0.53243,
0.4231,
0.31214,
0.12346,
0.01549,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07954,
0.27265,
0.46884,
0.47367,
0.59236,
0.60781,
0.49652,
0.50079,
0.28702,
0.3053,
0.09204,
0.0064,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06611,
0.23309,
0.48975,
0.58748,
0.67521,
0.75026,
0.48764,
0.48072,
0.40806,
0.33586,
0.12844,
0.01332,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07256,
0.22336,
0.42487,
0.5652,
0.5852,
0.62237,
0.5852,
0.57098,
0.44132,
0.30689,
0.12997,
0.00841,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05463,
0.22852,
0.45594,
0.51112,
0.59077,
0.69001,
0.64018,
0.62086,
0.50381,
0.26039,
0.12558,
0.01037,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06815,
0.25565,
0.44934,
0.54775,
0.38701,
0.57078,
0.34574,
0.3888,
0.31594,
0.2588,
0.10095,
0.00713,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06464,
0.18978,
0.34594,
0.4054,
0.52348,
0.54595,
0.54669,
0.36687,
0.45601,
0.22926,
0.14763,
0.0117,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05376,
0.2042,
0.31586,
0.40536,
0.34249,
0.60527,
0.56705,
0.48951,
0.37266,
0.20073,
0.0785,
0.00871,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08843,
0.25399,
0.28622,
0.41984,
0.58041,
0.5535,
0.74738,
0.49723,
0.38387,
0.11574,
0.10931,
0.00171,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08734,
0.27325,
0.45674,
0.51899,
0.50216,
0.54388,
0.57855,
0.46902,
0.36092,
0.16652,
0.09385,
0.00556,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07583,
0.19769,
0.42747,
0.51014,
0.60058,
0.69635,
0.6228,
0.58014,
0.38426,
0.30788,
0.13474,
0.01151,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05358,
0.19225,
0.36973,
0.50078,
0.58146,
0.63586,
0.59029,
0.47299,
0.37339,
0.19879,
0.10727,
0.00991,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08162,
0.25999,
0.46054,
0.52471,
0.53858,
0.59547,
0.69714,
0.60577,
0.4782,
0.30755,
0.1549,
0.01062,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08527,
0.27444,
0.47322,
0.469,
0.51495,
0.76746,
0.76335,
0.6556,
0.49362,
0.3869,
0.16266,
0.01387,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.09265,
0.29018,
0.50516,
0.68654,
0.74778,
0.78328,
0.72495,
0.51504,
0.25711,
0.25468,
0.11166,
0.00884,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07535,
0.24158,
0.38821,
0.57537,
0.74885,
0.69981,
0.72342,
0.57669,
0.376,
0.28531,
0.13197,
0.00989,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07153,
0.22111,
0.44933,
0.62148,
0.75815,
0.75923,
0.52802,
0.54973,
0.55354,
0.31973,
0.13688,
0.01253,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08568,
0.20357,
0.48801,
0.56529,
0.77639,
0.81462,
0.74095,
0.61098,
0.53625,
0.33097,
0.15888,
0.00705,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08316,
0.23752,
0.43947,
0.55001,
0.65961,
0.69091,
0.71639,
0.68046,
0.50706,
0.28062,
0.16646,
0.01133,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05679,
0.23336,
0.32699,
0.55372,
0.76323,
0.76089,
0.6393,
0.73775,
0.4357,
0.35992,
0.13954,
0.01079,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0496,
0.2028,
0.35553,
0.50438,
0.71941,
0.73644,
0.69519,
0.53251,
0.49349,
0.28505,
0.15379,
0.01065,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.10472,
0.3048,
0.50419,
0.62677,
0.74007,
0.77648,
0.77328,
0.66327,
0.55466,
0.38765,
0.17978,
0.01112,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07266,
0.26995,
0.37026,
0.5821,
0.64783,
0.58558,
0.62679,
0.53324,
0.46177,
0.27912,
0.10199,
0.00909,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.06869,
0.26146,
0.3533,
0.49934,
0.63406,
0.74265,
0.7962,
0.72147,
0.47674,
0.31851,
0.15281,
0.00853,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08957,
0.25431,
0.41458,
0.5254,
0.66015,
0.69812,
0.54399,
0.54685,
0.49041,
0.36447,
0.16196,
0.01002,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.0881,
0.27374,
0.44019,
0.63827,
0.63542,
0.72493,
0.66251,
0.69339,
0.51064,
0.30849,
0.12303,
0.00782,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07115,
0.2381,
0.37602,
0.51134,
0.43175,
0.2566,
0.28751,
0.44511,
0.10683,
0.08191,
0.02865,
0.00217,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.05903,
0.21559,
0.3911,
0.52701,
0.63409,
0.69574,
0.64162,
0.53257,
0.47638,
0.32646,
0.15181,
0.00932,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.07443,
0.22562,
0.33367,
0.45456,
0.64716,
0.74835,
0.74292,
0.60605,
0.36107,
0.27897,
0.07702,
0.00399,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08865,
0.22838,
0.43048,
0.49681,
0.51601,
0.58385,
0.65079,
0.38864,
0.41337,
0.21547,
0.14439,
0.00715,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08933,
0.27346,
0.42804,
0.4252,
0.53387,
0.72973,
0.70889,
0.67434,
0.52326,
0.27416,
0.14935,
0.00813,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.09306,
0.28232,
0.48897,
0.64721,
0.72639,
0.82481,
0.76705,
0.64339,
0.47243,
0.243,
0.16,
0.00795,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.09055,
0.29088,
0.46191,
0.58153,
0.69106,
0.65406,
0.51139,
0.67895,
0.50583,
0.21037,
0.08575,
0.00339,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.09192,
0.25445,
0.44274,
0.61797,
0.72056,
0.71185,
0.72926,
0.52819,
0.36677,
0.2853,
0.12332,
0.00629,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0.08155,
0.25028,
0.47642,
0.63939,
0.71283,
0.75623,
0.77288,
0.60218,
0.50922,
0.27759,
0.11002,
